"film_id","customer","amount","average_amount","rank"
634,"Armando Gruber","0.99","1.5284615384615385","13432"
634,"Vicki Fields","2.99","1.5284615384615385","13432"
634,"Lillian Griffin","0.99","1.5284615384615385","13432"
634,"Derek Blakely","0.99","1.5284615384615385","13432"
634,"Norman Currier","0.99","1.5284615384615385","13432"
634,"Christine Roberts","0.99","1.5284615384615385","13432"
634,"Toni Holt","0.99","1.5284615384615385","13432"
634,"Lillie Kim","1.99","1.5284615384615385","13432"
634,"Elsie Kelley","2.99","1.5284615384615385","13432"
635,"Patrick Newsom","0.99","0.99000000000000000000","14565"
635,"Kurt Emmons","0.99","0.99000000000000000000","14565"
635,"Jeff East","0.99","0.99000000000000000000","14565"
635,"Ted Breaux","0.99","0.99000000000000000000","14565"
635,"Elmer Noe","0.99","0.99000000000000000000","14565"
635,"Marion Ocampo","0.99","0.99000000000000000000","14565"
636,"Martin Bales","0.99","2.7677777777777778","11041"
636,"Stacey Montgomery","4.99","2.7677777777777778","11041"
636,"Darren Windham","2.99","2.7677777777777778","11041"
636,"Irene Price","1.99","2.7677777777777778","11041"
636,"Jeffrey Spear","3.99","2.7677777777777778","11041"
636,"Alex Gresham","0.99","2.7677777777777778","11041"
636,"Shirley Allen","0.99","2.7677777777777778","11041"
636,"Raymond Mcwhorter","4.99","2.7677777777777778","11041"
636,"Lucy Wheeler","2.99","2.7677777777777778","11041"
637,"Glenda Frazier","4.99","5.4636842105263158","4460"
637,"Carol Garcia","4.99","5.4636842105263158","4460"
637,"Tyrone Asher","4.99","5.4636842105263158","4460"
637,"Robin Hayes","6.99","5.4636842105263158","4460"
637,"Lillian Griffin","4.99","5.4636842105263158","4460"
637,"Dawn Sullivan","4.99","5.4636842105263158","4460"
637,"Marsha Douglas","4.99","5.4636842105263158","4460"
637,"Oscar Aquino","4.99","5.4636842105263158","4460"
637,"Ryan Salisbury","5.99","5.4636842105263158","4460"
637,"Duane Tubbs","4.99","5.4636842105263158","4460"
637,"Anna Hill","5.99","5.4636842105263158","4460"
637,"William Satterfield","4.99","5.4636842105263158","4460"
637,"Deanna Byrd","4.99","5.4636842105263158","4460"
637,"Gregory Mauldin","4.99","5.4636842105263158","4460"
637,"Patricia Johnson","4.99","5.4636842105263158","4460"
637,"Jean Bell","6.99","5.4636842105263158","4460"
637,"Maurice Crawley","6.99","5.4636842105263158","4460"
637,"Claude Herzog","5.99","5.4636842105263158","4460"
637,"Alice Stewart","4.99","5.4636842105263158","4460"
638,"Miguel Betancourt","3.99","3.2300000000000000","9859"
638,"Sam Mcduffie","2.99","3.2300000000000000","9859"
638,"Zachary Hite","2.99","3.2300000000000000","9859"
638,"Lois Butler","2.99","3.2300000000000000","9859"
638,"Kenneth Gooden","2.99","3.2300000000000000","9859"
638,"Amy Lopez","2.99","3.2300000000000000","9859"
638,"Sharon Robinson","2.99","3.2300000000000000","9859"
638,"Stanley Scroggins","2.99","3.2300000000000000","9859"
638,"Lillie Kim","2.99","3.2300000000000000","9859"
638,"Ian Still","2.99","3.2300000000000000","9859"
638,"Brad Mccurdy","3.99","3.2300000000000000","9859"
638,"Willard Lumpkin","2.99","3.2300000000000000","9859"
638,"Melanie Armstrong","2.99","3.2300000000000000","9859"
638,"Beth Franklin","2.99","3.2300000000000000","9859"
638,"Kent Arsenault","2.99","3.2300000000000000","9859"
638,"Danielle Daniels","2.99","3.2300000000000000","9859"
638,"Frederick Isbell","2.99","3.2300000000000000","9859"
638,"Melanie Armstrong","3.99","3.2300000000000000","9859"
638,"Doris Reed","2.99","3.2300000000000000","9859"
638,"Mitchell Westmoreland","4.99","3.2300000000000000","9859"
638,"Tyrone Asher","3.99","3.2300000000000000","9859"
638,"Edward Baugh","2.99","3.2300000000000000","9859"
638,"Patrick Newsom","2.99","3.2300000000000000","9859"
638,"Marjorie Tucker","2.99","3.2300000000000000","9859"
638,"Tracy Cole","2.99","3.2300000000000000","9859"
639,"Micheal Forman","4.99","5.1718181818181818","5164"
639,"Denise Kelly","4.99","5.1718181818181818","5164"
639,"Martin Bales","4.99","5.1718181818181818","5164"
639,"Charles Kowalski","4.99","5.1718181818181818","5164"
639,"Douglas Graf","4.99","5.1718181818181818","5164"
639,"Eleanor Hunt","5.99","5.1718181818181818","5164"
639,"Constance Reid","5.99","5.1718181818181818","5164"
639,"Jorge Olivares","4.99","5.1718181818181818","5164"
639,"Nora Herrera","4.99","5.1718181818181818","5164"
639,"Sylvia Ortiz","4.99","5.1718181818181818","5164"
639,"Maxine Silva","4.99","5.1718181818181818","5164"
640,"Arthur Simpkins","6.99","6.0900000000000000","2387"
640,"Bill Gavin","7.99","6.0900000000000000","2387"
640,"Marsha Douglas","4.99","6.0900000000000000","2387"
640,"Matthew Mahan","4.99","6.0900000000000000","2387"
640,"Sergio Stanfield","6.99","6.0900000000000000","2387"
640,"Shane Millard","5.99","6.0900000000000000","2387"
640,"Tracy Cole","4.99","6.0900000000000000","2387"
640,"Marc Outlaw","7.99","6.0900000000000000","2387"
640,"Kim Cruz","4.99","6.0900000000000000","2387"
640,"Albert Crouse","4.99","6.0900000000000000","2387"
641,"Lawrence Lawton","1.99","2.8081818181818182","10966"
641,"Carolyn Perez","0.99","2.8081818181818182","10966"
641,"Ida Andrews","0.99","2.8081818181818182","10966"
641,"Alex Gresham","1.99","2.8081818181818182","10966"
641,"Elsie Kelley","4.99","2.8081818181818182","10966"
641,"Alice Stewart","0.99","2.8081818181818182","10966"
641,"Enrique Forsythe","0.99","2.8081818181818182","10966"
641,"Virgil Wofford","1.99","2.8081818181818182","10966"
641,"Rachel Barnes","2.99","2.8081818181818182","10966"
641,"Terrence Gunderson","2.99","2.8081818181818182","10966"
641,"Darryl Ashcraft","5.99","2.8081818181818182","10966"
641,"Andy Vanhorn","5.99","2.8081818181818182","10966"
641,"Jill Hawkins","0.99","2.8081818181818182","10966"
641,"Randall Neumann","2.99","2.8081818181818182","10966"
641,"Shirley Allen","1.99","2.8081818181818182","10966"
641,"Theodore Culp","0.99","2.8081818181818182","10966"
641,"Tony Carranza","4.99","2.8081818181818182","10966"
641,"Erica Matthews","0.99","2.8081818181818182","10966"
641,"Andre Rapp","2.99","2.8081818181818182","10966"
641,"Wayne Truong","5.99","2.8081818181818182","10966"
641,"Jessica Hall","5.99","2.8081818181818182","10966"
641,"Aaron Selby","0.99","2.8081818181818182","10966"
643,"Jonathan Scarborough","3.99","4.7547058823529412","5842"
643,"Brandon Huey","5.99","4.7547058823529412","5842"
643,"Raymond Mcwhorter","3.99","4.7547058823529412","5842"
643,"Eric Robert","7.99","4.7547058823529412","5842"
643,"Francisco Skidmore","4.99","4.7547058823529412","5842"
643,"Tyler Wren","2.99","4.7547058823529412","5842"
643,"Nina Soto","2.99","4.7547058823529412","5842"
643,"Pamela Baker","3.99","4.7547058823529412","5842"
643,"Andre Rapp","6.99","4.7547058823529412","5842"
643,"Lena Jensen","7.99","4.7547058823529412","5842"
643,"Thelma Murray","7.99","4.7547058823529412","5842"
643,"Neil Renner","2.99","4.7547058823529412","5842"
643,"Penny Neal","2.99","4.7547058823529412","5842"
643,"Heidi Larson","2.99","4.7547058823529412","5842"
643,"Heather Morris","2.99","4.7547058823529412","5842"
643,"Thelma Murray","3.99","4.7547058823529412","5842"
643,"Nathaniel Adam","4.99","4.7547058823529412","5842"
644,"Maureen Little","2.99","3.3500000000000000","9327"
644,"Marcia Dean","4.99","3.3500000000000000","9327"
644,"Samuel Marlow","2.99","3.3500000000000000","9327"
644,"Charlene Alvarez","2.99","3.3500000000000000","9327"
644,"Charles Kowalski","2.99","3.3500000000000000","9327"
644,"Edward Baugh","2.99","3.3500000000000000","9327"
644,"Thomas Grigsby","3.99","3.3500000000000000","9327"
644,"Bruce Schwarz","2.99","3.3500000000000000","9327"
644,"Casey Mena","2.99","3.3500000000000000","9327"
644,"Billy Poulin","2.99","3.3500000000000000","9327"
644,"Clarence Gamez","2.99","3.3500000000000000","9327"
644,"Catherine Campbell","2.99","3.3500000000000000","9327"
644,"Laura Rodriguez","2.99","3.3500000000000000","9327"
644,"Clifton Malcolm","2.99","3.3500000000000000","9327"
644,"Wendy Harrison","4.99","3.3500000000000000","9327"
644,"Shannon Freeman","2.99","3.3500000000000000","9327"
644,"Kathy James","2.99","3.3500000000000000","9327"
644,"Leroy Bustamante","2.99","3.3500000000000000","9327"
644,"Casey Mena","4.99","3.3500000000000000","9327"
644,"Margie Wade","2.99","3.3500000000000000","9327"
644,"Francisco Skidmore","2.99","3.3500000000000000","9327"
644,"Lee Hawks","2.99","3.3500000000000000","9327"
644,"Cassandra Walters","2.99","3.3500000000000000","9327"
644,"Everett Banda","4.99","3.3500000000000000","9327"
644,"Courtney Day","2.99","3.3500000000000000","9327"
645,"Kirk Stclair","2.99","3.5400000000000000","8648"
645,"Audrey Ray","2.99","3.5400000000000000","8648"
645,"Gladys Hamilton","2.99","3.5400000000000000","8648"
645,"Dorothy Taylor","2.99","3.5400000000000000","8648"
645,"Susan Wilson","2.99","3.5400000000000000","8648"
645,"Samantha Duncan","2.99","3.5400000000000000","8648"
645,"Misty Lambert","2.99","3.5400000000000000","8648"
645,"Leonard Schofield","4.99","3.5400000000000000","8648"
645,"Donald Mahon","3.99","3.5400000000000000","8648"
645,"Jimmy Schrader","5.99","3.5400000000000000","8648"
645,"Douglas Graf","3.99","3.5400000000000000","8648"
645,"Hugh Waldrop","2.99","3.5400000000000000","8648"
645,"Jessica Hall","4.99","3.5400000000000000","8648"
645,"Elaine Stevens","2.99","3.5400000000000000","8648"
645,"Curtis Irby","2.99","3.5400000000000000","8648"
645,"Heather Morris","2.99","3.5400000000000000","8648"
645,"Ramona Hale","2.99","3.5400000000000000","8648"
645,"Terrence Gunderson","4.99","3.5400000000000000","8648"
645,"Eleanor Hunt","2.99","3.5400000000000000","8648"
645,"Austin Cintron","2.99","3.5400000000000000","8648"
646,"Eddie Tomlin","0.99","1.7677777777777778","12860"
646,"Austin Cintron","1.99","1.7677777777777778","12860"
646,"Ricardo Meador","2.99","1.7677777777777778","12860"
646,"Natalie Meyer","0.99","1.7677777777777778","12860"
646,"Philip Causey","2.99","1.7677777777777778","12860"
646,"Sherri Rhodes","0.99","1.7677777777777778","12860"
646,"Sandra Martin","0.99","1.7677777777777778","12860"
646,"Elmer Noe","0.99","1.7677777777777778","12860"
646,"Bruce Schwarz","3.99","1.7677777777777778","12860"
646,"Mildred Bailey","0.99","1.7677777777777778","12860"
646,"Anthony Schwab","0.99","1.7677777777777778","12860"
646,"Elmer Noe","1.99","1.7677777777777778","12860"
646,"Diane Collins","0.99","1.7677777777777778","12860"
646,"Wesley Bull","2.99","1.7677777777777778","12860"
646,"Wesley Bull","3.99","1.7677777777777778","12860"
646,"Oscar Aquino","0.99","1.7677777777777778","12860"
646,"Erika Pena","0.99","1.7677777777777778","12860"
646,"Gladys Hamilton","0.99","1.7677777777777778","12860"
647,"Christy Vargas","0.99","3.0455555555555556","10469"
647,"Edgar Rhoads","0.99","3.0455555555555556","10469"
647,"Shawn Heaton","5.99","3.0455555555555556","10469"
647,"Kathryn Coleman","0.99","3.0455555555555556","10469"
647,"Julian Vest","3.99","3.0455555555555556","10469"
647,"Vanessa Sims","0.99","3.0455555555555556","10469"
647,"Bill Gavin","0.99","3.0455555555555556","10469"
647,"Greg Robins","5.99","3.0455555555555556","10469"
647,"Isaac Oglesby","2.99","3.0455555555555556","10469"
647,"Erin Dunn","2.99","3.0455555555555556","10469"
647,"April Burns","0.99","3.0455555555555556","10469"
647,"Vernon Chapa","4.99","3.0455555555555556","10469"
647,"Rhonda Kennedy","3.99","3.0455555555555556","10469"
647,"Christina Ramirez","3.99","3.0455555555555556","10469"
647,"Myrtle Fleming","0.99","3.0455555555555556","10469"
647,"Brittany Riley","4.99","3.0455555555555556","10469"
647,"Kathy James","1.99","3.0455555555555556","10469"
647,"Alexander Fennell","5.99","3.0455555555555556","10469"
648,"John Farnsworth","4.99","5.2757142857142857","4873"
648,"Allan Cornish","5.99","5.2757142857142857","4873"
648,"Beatrice Arnold","4.99","5.2757142857142857","4873"
648,"Hilda Hopkins","4.99","5.2757142857142857","4873"
648,"Kristin Johnston","4.99","5.2757142857142857","4873"
648,"Derrick Bourque","4.99","5.2757142857142857","4873"
648,"Kurt Emmons","4.99","5.2757142857142857","4873"
648,"Kristin Johnston","4.99","5.2757142857142857","4873"
648,"Charles Kowalski","4.99","5.2757142857142857","4873"
648,"Erik Guillen","4.99","5.2757142857142857","4873"
648,"Salvador Teel","4.99","5.2757142857142857","4873"
648,"Dave Gardiner","4.99","5.2757142857142857","4873"
648,"Kevin Schuler","5.99","5.2757142857142857","4873"
648,"Eleanor Hunt","6.99","5.2757142857142857","4873"
649,"Roberto Vu","4.99","3.9900000000000000","7244"
649,"Ralph Madrigal","2.99","3.9900000000000000","7244"
649,"Tyrone Asher","3.99","3.9900000000000000","7244"
649,"Chester Benner","2.99","3.9900000000000000","7244"
649,"Wayne Truong","2.99","3.9900000000000000","7244"
649,"Shawn Heaton","4.99","3.9900000000000000","7244"
649,"Amber Dixon","2.99","3.9900000000000000","7244"
649,"Carla Gutierrez","2.99","3.9900000000000000","7244"
649,"Bernard Colby","2.99","3.9900000000000000","7244"
649,"Chester Benner","6.99","3.9900000000000000","7244"
649,"Vickie Brewer","2.99","3.9900000000000000","7244"
649,"Marie Turner","3.99","3.9900000000000000","7244"
649,"Morris Mccarter","4.99","3.9900000000000000","7244"
649,"Manuel Murrell","3.99","3.9900000000000000","7244"
649,"Amanda Carter","6.99","3.9900000000000000","7244"
649,"Rhonda Kennedy","2.99","3.9900000000000000","7244"
649,"Jared Ely","5.99","3.9900000000000000","7244"
649,"Diana Alexander","2.99","3.9900000000000000","7244"
649,"Bernice Willis","2.99","3.9900000000000000","7244"
649,"Kristina Chambers","4.99","3.9900000000000000","7244"
649,"Ian Still","2.99","3.9900000000000000","7244"
649,"Constance Reid","2.99","3.9900000000000000","7244"
650,"Jackie Lynch","3.99","2.3057894736842105","11826"
650,"Alberto Henning","0.99","2.3057894736842105","11826"
650,"Theodore Culp","0.99","2.3057894736842105","11826"
650,"Darlene Rose","4.99","2.3057894736842105","11826"
650,"Jon Wiles","1.99","2.3057894736842105","11826"
650,"Minnie Romero","5.99","2.3057894736842105","11826"
650,"Priscilla Lowe","2.99","2.3057894736842105","11826"
650,"Wendy Harrison","0.99","2.3057894736842105","11826"
650,"Francis Sikes","0.99","2.3057894736842105","11826"
650,"Carl Artis","4.99","2.3057894736842105","11826"
650,"Dorothy Taylor","0.99","2.3057894736842105","11826"
650,"Teresa Rogers","0.99","2.3057894736842105","11826"
650,"Dianne Shelton","0.99","2.3057894736842105","11826"
650,"Larry Thrasher","1.99","2.3057894736842105","11826"
650,"Jesus Mccartney","5.99","2.3057894736842105","11826"
650,"Annie Russell","0.99","2.3057894736842105","11826"
650,"Brenda Wright","0.99","2.3057894736842105","11826"
650,"Suzanne Nichols","0.99","2.3057894736842105","11826"
650,"Mike Way","0.99","2.3057894736842105","11826"
651,"Gabriel Harder","6.99","2.9400000000000000","10683"
651,"Audrey Ray","0.99","2.9400000000000000","10683"
651,"Gary Coy","3.99","2.9400000000000000","10683"
651,"Julio Noland","2.99","2.9400000000000000","10683"
651,"Sandra Martin","3.99","2.9400000000000000","10683"
651,"Sidney Burleson","1.99","2.9400000000000000","10683"
651,"Kent Arsenault","0.99","2.9400000000000000","10683"
651,"Judith Cox","0.99","2.9400000000000000","10683"
651,"Walter Perryman","2.99","2.9400000000000000","10683"
651,"Bobby Boudreau","2.99","2.9400000000000000","10683"
651,"Leona Obrien","6.99","2.9400000000000000","10683"
651,"Tiffany Jordan","0.99","2.9400000000000000","10683"
651,"Michael Silverman","2.99","2.9400000000000000","10683"
651,"Edward Baugh","0.99","2.9400000000000000","10683"
651,"George Linton","4.99","2.9400000000000000","10683"
651,"Kelly Knott","1.99","2.9400000000000000","10683"
651,"Alma Austin","1.99","2.9400000000000000","10683"
651,"Jacob Lance","0.99","2.9400000000000000","10683"
651,"Sarah Lewis","0.99","2.9400000000000000","10683"
651,"Shelly Watts","6.99","2.9400000000000000","10683"
652,"Jane Bennett","2.99","2.8471428571428571","10874"
652,"Bradley Motley","1.99","2.8471428571428571","10874"
652,"Melvin Ellington","4.99","2.8471428571428571","10874"
652,"Steve Mackenzie","1.99","2.8471428571428571","10874"
652,"Gerald Fultz","3.99","2.8471428571428571","10874"
652,"Phyllis Foster","4.99","2.8471428571428571","10874"
652,"Lorraine Stephens","0.99","2.8471428571428571","10874"
652,"Fred Wheat","1.99","2.8471428571428571","10874"
652,"Benjamin Varney","3.99","2.8471428571428571","10874"
652,"Paula Bryant","1.99","2.8471428571428571","10874"
652,"Carl Artis","3.99","2.8471428571428571","10874"
652,"Felicia Sutton","0.99","2.8471428571428571","10874"
652,"Leonard Schofield","1.99","2.8471428571428571","10874"
652,"Joan Cooper","2.99","2.8471428571428571","10874"
653,"Brittany Riley","4.99","7.4185714285714286","472"
653,"Tina Simmons","7.99","7.4185714285714286","472"
653,"Barbara Jones","5.99","7.4185714285714286","472"
653,"Jacqueline Long","10.99","7.4185714285714286","472"
653,"Glenn Pullen","4.99","7.4185714285714286","472"
653,"Ethel Webb","7.99","7.4185714285714286","472"
653,"Lee Hawks","8.99","7.4185714285714286","472"
654,"Manuel Murrell","6.99","7.2400000000000000","631"
654,"Sonia Gregory","7.99","7.2400000000000000","631"
654,"Diana Alexander","4.99","7.2400000000000000","631"
654,"Dave Gardiner","6.99","7.2400000000000000","631"
654,"Juanita Mason","7.99","7.2400000000000000","631"
654,"Joshua Mark","6.99","7.2400000000000000","631"
654,"Monica Hicks","9.99","7.2400000000000000","631"
654,"Robin Hayes","8.99","7.2400000000000000","631"
654,"Timothy Bunn","4.99","7.2400000000000000","631"
654,"Gene Sanborn","4.99","7.2400000000000000","631"
654,"Jon Wiles","8.99","7.2400000000000000","631"
654,"Chester Benner","6.99","7.2400000000000000","631"
655,"Georgia Jacobs","4.99","5.9900000000000000","2644"
655,"Ronnie Ricketts","4.99","5.9900000000000000","2644"
655,"Lee Hawks","4.99","5.9900000000000000","2644"
655,"Debra Nelson","4.99","5.9900000000000000","2644"
655,"Marian Mendoza","5.99","5.9900000000000000","2644"
655,"Annette Olson","4.99","5.9900000000000000","2644"
655,"Philip Causey","8.99","5.9900000000000000","2644"
655,"Sue Peters","4.99","5.9900000000000000","2644"
655,"Andre Rapp","8.99","5.9900000000000000","2644"
655,"Joy George","5.99","5.9900000000000000","2644"
655,"Megan Palmer","4.99","5.9900000000000000","2644"
655,"Eugene Culpepper","4.99","5.9900000000000000","2644"
655,"Gregory Mauldin","4.99","5.9900000000000000","2644"
655,"Julio Noland","8.99","5.9900000000000000","2644"
656,"Danny Isom","3.99","3.9900000000000000","7244"
656,"Ray Houle","0.99","3.9900000000000000","7244"
656,"Kyle Spurlock","6.99","3.9900000000000000","7244"
656,"Cynthia Young","5.99","3.9900000000000000","7244"
656,"Audrey Ray","2.99","3.9900000000000000","7244"
656,"Cory Meehan","5.99","3.9900000000000000","7244"
656,"Angela Hernandez","0.99","3.9900000000000000","7244"
657,"Kim Cruz","2.99","4.4344444444444444","6382"
657,"Helen Harris","2.99","4.4344444444444444","6382"
657,"Billie Horton","5.99","4.4344444444444444","6382"
657,"Bertha Ferguson","2.99","4.4344444444444444","6382"
657,"Robert Baughman","6.99","4.4344444444444444","6382"
657,"Bryan Hardison","6.99","4.4344444444444444","6382"
657,"Alma Austin","3.99","4.4344444444444444","6382"
657,"Mabel Holland","2.99","4.4344444444444444","6382"
657,"Carlos Coughlin","4.99","4.4344444444444444","6382"
657,"Greg Robins","5.99","4.4344444444444444","6382"
657,"Stacey Montgomery","2.99","4.4344444444444444","6382"
657,"Cody Nolen","2.99","4.4344444444444444","6382"
657,"Vincent Ralston","2.99","4.4344444444444444","6382"
657,"Troy Quigley","6.99","4.4344444444444444","6382"
657,"Larry Thrasher","4.99","4.4344444444444444","6382"
657,"Gloria Cook","2.99","4.4344444444444444","6382"
657,"Tyler Wren","2.99","4.4344444444444444","6382"
657,"Joy George","5.99","4.4344444444444444","6382"
658,"Alex Gresham","2.99","3.4066666666666667","9112"
658,"Brad Mccurdy","4.99","3.4066666666666667","9112"
658,"Ernest Stepp","2.99","3.4066666666666667","9112"
658,"Velma Lucas","2.99","3.4066666666666667","9112"
658,"Brandon Huey","2.99","3.4066666666666667","9112"
658,"Dustin Gillette","2.99","3.4066666666666667","9112"
658,"Roland South","2.99","3.4066666666666667","9112"
658,"Sue Peters","2.99","3.4066666666666667","9112"
658,"Ralph Madrigal","2.99","3.4066666666666667","9112"
658,"Karl Seal","4.99","3.4066666666666667","9112"
658,"Adrian Clary","3.99","3.4066666666666667","9112"
658,"Virginia Green","2.99","3.4066666666666667","9112"
659,"Ted Breaux","8.99","8.1566666666666667","111"
659,"Roy Whiting","9.99","8.1566666666666667","111"
659,"Erika Pena","7.99","8.1566666666666667","111"
659,"Victor Barkley","4.99","8.1566666666666667","111"
659,"Vera Mccoy","8.99","8.1566666666666667","111"
659,"Clara Shaw","7.99","8.1566666666666667","111"
660,"Sara Perry","2.99","3.4900000000000000","8815"
660,"Rachel Barnes","4.99","3.4900000000000000","8815"
660,"Andy Vanhorn","4.99","3.4900000000000000","8815"
660,"Ramon Choate","2.99","3.4900000000000000","8815"
660,"Jared Ely","2.99","3.4900000000000000","8815"
660,"Eduardo Hiatt","2.99","3.4900000000000000","8815"
660,"Derek Blakely","2.99","3.4900000000000000","8815"
660,"Donald Mahon","2.99","3.4900000000000000","8815"
660,"Nina Soto","2.99","3.4900000000000000","8815"
660,"Carrie Porter","2.99","3.4900000000000000","8815"
660,"Charlotte Hunter","2.99","3.4900000000000000","8815"
660,"Jeffery Pinson","4.99","3.4900000000000000","8815"
661,"Raul Fortier","4.99","5.5733333333333333","4011"
661,"Sam Mcduffie","4.99","5.5733333333333333","4011"
661,"Sara Perry","4.99","5.5733333333333333","4011"
661,"Arnold Havens","4.99","5.5733333333333333","4011"
661,"Charlotte Hunter","4.99","5.5733333333333333","4011"
661,"Donna Thompson","4.99","5.5733333333333333","4011"
661,"Roberto Vu","4.99","5.5733333333333333","4011"
661,"Joyce Edwards","4.99","5.5733333333333333","4011"
661,"Karen Jackson","8.99","5.5733333333333333","4011"
661,"Daniel Cabral","7.99","5.5733333333333333","4011"
661,"Dennis Gilman","4.99","5.5733333333333333","4011"
661,"Holly Fox","4.99","5.5733333333333333","4011"
662,"Tiffany Jordan","7.99","8.1900000000000000","84"
662,"Melanie Armstrong","4.99","8.1900000000000000","84"
662,"Nancy Thomas","10.99","8.1900000000000000","84"
662,"Mabel Holland","7.99","8.1900000000000000","84"
662,"Lisa Anderson","9.99","8.1900000000000000","84"
662,"Adrian Clary","7.99","8.1900000000000000","84"
662,"Stacey Montgomery","8.99","8.1900000000000000","84"
662,"Tamara Nguyen","7.99","8.1900000000000000","84"
662,"Seth Hannon","4.99","8.1900000000000000","84"
662,"Leslie Seward","9.99","8.1900000000000000","84"
663,"Irma Pearson","0.99","1.2122222222222222","14306"
663,"Paula Bryant","0.99","1.2122222222222222","14306"
663,"Patrick Newsom","0.99","1.2122222222222222","14306"
663,"Freddie Duggan","0.99","1.2122222222222222","14306"
663,"Jacob Lance","0.99","1.2122222222222222","14306"
663,"Cathy Spencer","1.99","1.2122222222222222","14306"
663,"Arlene Harvey","2.99","1.2122222222222222","14306"
663,"Kurt Emmons","0.99","1.2122222222222222","14306"
663,"Mary Smith","0.99","1.2122222222222222","14306"
663,"Theodore Culp","0.99","1.2122222222222222","14306"
663,"Aaron Selby","0.99","1.2122222222222222","14306"
663,"Elizabeth Brown","0.99","1.2122222222222222","14306"
663,"Ella Oliver","0.99","1.2122222222222222","14306"
663,"Christine Roberts","1.99","1.2122222222222222","14306"
663,"Chester Benner","0.99","1.2122222222222222","14306"
663,"Ryan Salisbury","0.99","1.2122222222222222","14306"
663,"Carrie Porter","0.99","1.2122222222222222","14306"
663,"Martin Bales","0.99","1.2122222222222222","14306"
664,"Casey Mena","2.99","3.5233333333333333","8701"
664,"Clara Shaw","3.99","3.5233333333333333","8701"
664,"Craig Morrell","2.99","3.5233333333333333","8701"
664,"Mario Cheatham","4.99","3.5233333333333333","8701"
664,"Curtis Irby","2.99","3.5233333333333333","8701"
664,"Herbert Kruger","2.99","3.5233333333333333","8701"
664,"Maria Miller","2.99","3.5233333333333333","8701"
664,"Rachel Barnes","2.99","3.5233333333333333","8701"
664,"Terry Grissom","2.99","3.5233333333333333","8701"
664,"Mitchell Westmoreland","3.99","3.5233333333333333","8701"
664,"Ron Deluca","2.99","3.5233333333333333","8701"
664,"Ellen Simpson","2.99","3.5233333333333333","8701"
664,"Angel Barclay","2.99","3.5233333333333333","8701"
664,"Carrie Porter","3.99","3.5233333333333333","8701"
664,"Hector Poindexter","5.99","3.5233333333333333","8701"
665,"Jim Rea","3.99","4.5138095238095238","6247"
665,"Hector Poindexter","7.99","4.5138095238095238","6247"
665,"Yolanda Weaver","3.99","4.5138095238095238","6247"
665,"Claude Herzog","3.99","4.5138095238095238","6247"
665,"Stephen Qualls","2.99","4.5138095238095238","6247"
665,"Cindy Fisher","2.99","4.5138095238095238","6247"
665,"Lillie Kim","5.99","4.5138095238095238","6247"
665,"Melinda Fernandez","2.99","4.5138095238095238","6247"
665,"Rebecca Scott","7.99","4.5138095238095238","6247"
665,"Kelly Knott","5.99","4.5138095238095238","6247"
665,"Frank Waggoner","7.99","4.5138095238095238","6247"
665,"Hugh Waldrop","7.99","4.5138095238095238","6247"
665,"Geraldine Perkins","2.99","4.5138095238095238","6247"
665,"Andrea Henderson","3.99","4.5138095238095238","6247"
665,"Alan Kahn","3.99","4.5138095238095238","6247"
665,"Carolyn Perez","3.99","4.5138095238095238","6247"
665,"Cheryl Murphy","2.99","4.5138095238095238","6247"
665,"Veronica Stone","2.99","4.5138095238095238","6247"
665,"Stephen Qualls","2.99","4.5138095238095238","6247"
665,"Grace Ellis","2.99","4.5138095238095238","6247"
665,"Diane Collins","2.99","4.5138095238095238","6247"
666,"Lois Butler","4.99","6.3650000000000000","1820"
666,"Michele Grant","5.99","6.3650000000000000","1820"
666,"Vanessa Sims","4.99","6.3650000000000000","1820"
666,"Yolanda Weaver","5.99","6.3650000000000000","1820"
666,"Morris Mccarter","5.99","6.3650000000000000","1820"
666,"Brad Mccurdy","4.99","6.3650000000000000","1820"
666,"Lance Pemberton","4.99","6.3650000000000000","1820"
666,"Agnes Bishop","4.99","6.3650000000000000","1820"
666,"Jordan Archuleta","9.99","6.3650000000000000","1820"
666,"Ruben Geary","7.99","6.3650000000000000","1820"
666,"Gina Williamson","4.99","6.3650000000000000","1820"
666,"Wade Delvalle","5.99","6.3650000000000000","1820"
666,"Jeffrey Spear","7.99","6.3650000000000000","1820"
666,"Tanya Gilbert","6.99","6.3650000000000000","1820"
666,"Brett Cornwell","9.99","6.3650000000000000","1820"
666,"Nathan Runyon","4.99","6.3650000000000000","1820"
667,"Sidney Burleson","3.99","6.2200000000000000","2066"
667,"Thelma Murray","2.99","6.2200000000000000","2066"
667,"Ethel Webb","2.99","6.2200000000000000","2066"
667,"Jessie Milam","6.99","6.2200000000000000","2066"
667,"Marilyn Ross","6.99","6.2200000000000000","2066"
667,"Fred Wheat","6.99","6.2200000000000000","2066"
667,"Alex Gresham","8.99","6.2200000000000000","2066"
667,"Willie Markham","9.99","6.2200000000000000","2066"
667,"Ryan Salisbury","8.99","6.2200000000000000","2066"
667,"Melanie Armstrong","2.99","6.2200000000000000","2066"
667,"Heather Morris","7.98","6.2200000000000000","2066"
667,"Alma Austin","2.99","6.2200000000000000","2066"
667,"Stephen Qualls","7.99","6.2200000000000000","2066"
